介護業界,-0.472516267,-0.330142672,0.143168964,2.40890645,-0.196051511,-0.022684084,0.264257051,-1.638566572,-1.130213247
住宅業界,-0.067597912,-6.63763E-06,-0.150050249,0.402294179,-0.153011366,-0.036779816,-0.125522099,-0.627713844,0.083856484
住宅設備業界,-0.035809614,-0.438132009,-2.270250717,-0.218800095,-0.109670467,0.881838878,0.654036201,0.71166602,-0.281157945
倉庫・運輸業界,-0.368775316,-0.414830593,-0.398158815,0.258964731,-0.19399567,-0.36567614,0.069367476,0.458952838,0.044181002
冠婚葬祭業界,-0.496626513,-0.485811798,0.210834936,1.238382625,-0.208873397,-0.580070626,-0.51530125,-1.032054935,-0.646172374
出版業界,-0.456148056,-0.464272674,-0.217716222,0.258964731,-0.206395263,-0.570424891,-0.632234995,-0.652985162,0.290168987
化学業界,0.896585091,1.025451495,-0.375603491,-0.48157075,0.010822851,1.30073761,0.342212881,0.787479974,0.107661772
化粧品業界,-0.412127225,-0.33719184,-0.307937518,-0.218800095,-0.195584586,-0.431545872,-0.632234995,-0.754070435,-0.265287753
医療機器業界,-0.397649444,-0.308211927,0.098058316,0.832282523,-0.182491472,-0.255881028,0.225279136,0.383138883,0.321909372
半導体業界,-0.071838291,0.21812595,-1.210150483,-0.911559093,0.13226375,2.540672964,0.303234966,0.383138883,0.43300072
印刷業界,-0.295752388,-0.428439403,-0.668822704,-0.601011956,-0.184811675,-0.228386406,0.147323306,0.357867565,-0.789004107
卸売業界,6.299886163,2.00861462,-0.623712056,-0.433794267,0.294357299,1.290712892,0.225279136,0.029340429,-0.066910346
商品先物業界,-0.510057288,-0.5222325,1.203269198,-1.150441506,-0.20568595,-0.637407122,0.303234966,-1.082597572,-0.082780538
土木業界,-0.403320732,-0.437446674,-0.307937518,-0.338241302,-0.200977565,-0.437414,1.745417822,0.939107884,0.187012735
土石製品業界,-0.315907275,-0.343066147,-0.307937518,-0.67267668,-0.182779867,-0.163299091,0.420168711,0.585309429,-0.471600256
家庭用品業界,-0.389442072,-0.299008847,0.50405415,-0.433794267,-0.196528049,-0.458074699,0.887903691,1.014921838,0.726599282
家電業界,3.022614401,0.837963208,-1.119929187,-1.174329748,0.253778121,3.668673784,0.926881607,1.242363702,0.9011714
家電量販店業界,-0.238545085,-0.445964418,-0.962041918,-0.768229645,-0.192563996,-0.162406647,-1.489749125,-0.501357253,-1.225434402
寿司業界,-0.495346838,-0.517533054,-0.894375945,1.238382625,-0.211467575,-0.599215392,-0.866102485,-0.981512299,-1.161953632
専門商社業界,1.780986155,0.157718496,-0.781599325,0.067858801,-0.083452652,0.545913026,0.303234966,0.180968338,-0.090715635
小売業界,2.534883603,1.630309271,-0.53349076,0.426182421,0.034931264,2.72358739,-0.710190825,-0.627713844,-0.900095455
居酒屋業界,-0.479188029,-0.505099105,-0.64626738,0.856170764,-0.209465292,-0.553994134,-0.51530125,-1.461667344,-1.066732477
工作機械業界,-0.320165103,-0.071673179,0.346166881,-0.099358888,-0.183500167,0.070069007,0.264257051,0.939107884,-0.074845442
広告業界,-0.290127634,-0.406606564,-0.601156732,-0.099358888,-0.190524635,-0.467585956,-1.879528275,-1.461667344,-0.12245602
建設コンサルタント業界,-0.495835441,-0.511365032,-0.059828953,0.187300007,-0.210141646,-0.536181922,1.550528247,0.130425701,0.004505521
建設業界,0.294858489,-0.278644584,-0.871820621,-0.887670852,-0.120261414,0.641294549,1.628484077,1.26763502,0.234623313
建設機械業界,-0.177743057,0.133927554,0.549164798,-0.720453163,-0.096135147,0.548089123,0.498124541,0.838022611,0.020375713
損害保険業界,-0.06385777,0.020455531,-0.104939601,0.23507649,0.151389117,-0.593273913,1.238704927,0.534766793,2.424709885
携帯電話業界,0.041308274,1.448597385,1.428822439,0.067858801,-0.089741027,-0.377033412,0.069367476,0.029340429,2.337423826
携帯電話販売業界,-0.417443695,-0.4647622,-0.556046084,2.40890645,-0.212408977,-0.532930001,-2.581130746,-1.562752617,-1.074667573
教育業界,-0.462744201,-0.461237616,-0.150050249,0.450070662,-0.206923987,-0.545216393,-0.51530125,-0.930969662,-0.582691604
文具業界,-0.433893339,-0.475140141,-0.488380111,-0.242688336,-0.204277623,-0.4684784,0.537102456,0.787479974,-0.320833427
旅行業界,-0.471387826,-0.360493256,1.902484246,-0.194911854,-0.180305853,-0.389515408,-1.022014145,-0.375000662,-0.027234864
映画業界,-0.475680555,-0.457810937,0.255945585,0.020082318,-0.20460241,-0.597943964,0.108345391,-0.526628571,-0.170066597
時計業界,-0.463023403,-0.489532193,-0.759044001,-1.508765126,-0.204988996,-0.611391757,1.901329482,1.621433475,0.853560822
機械業界,0.806938018,1.041507933,-0.059828953,-0.529347232,-0.001495031,2.379385032,0.498124541,0.686394702,-0.098650731
水産・農林業界,-0.412173759,-0.499322704,-0.939486594,0.020082318,-0.204311269,-0.587051253,0.030389561,-0.147558799,-0.606496892
海運業界,-0.213696117,-0.515379142,-1.864254883,-0.935447335,-0.166023455,-0.590339849,0.069367476,0.307324929,1.210640155
消費者金融業界,-0.477128915,-0.401123877,3.278359017,-3.228718501,-0.179218194,-0.58992419,-0.008588354,-0.627713844,0.163207446
清涼飲料業界,-0.268582555,0.603088846,2.624254617,0.043970559,-0.114586908,-0.320736063,0.654036201,0.939107884,1.250315636
玩具業界,-0.330408323,-0.153228136,-0.668822704,-2.105971159,-0.091518087,-0.376055391,-0.359389589,-0.678256481,1.24238054
百貨店業界,-0.085897269,0.107884795,0.052947668,-0.744341404,-0.104799345,-0.238692305,1.004837437,1.419262929,-0.273222849
石油業界,0.996260165,0.726547191,-0.691378028,0.497847144,-0.080535747,-0.501303239,1.394616587,1.798332702,1.900993531
精密機器業界,-0.250795068,-0.223915627,0.052947668,-0.457682508,-0.170841704,-0.159900467,0.459146626,0.256782292,-0.035169961
経営コンサルタント業界,-0.495294488,-0.497168791,-0.059828953,1.429488556,-0.210514499,-0.564740143,-1.957484106,-1.714380526,-0.18593679
総合商社業界,3.678005933,1.141566957,-0.556046084,-0.768229645,0.142959756,-0.261773607,0.926881607,1.116007111,4.733822901
