-0.719317,-0.719317,3.131132
-0.727195,-0.704291,3.165425
-0.707779,-0.663194,3.080908
-0.729459,-0.660534,3.175283
-0.729440,-0.637542,3.175198
-0.721531,-0.607904,3.140770
-0.715383,-0.580193,3.114009
-0.727360,-0.566998,3.166146
-0.728213,-0.544726,3.169858
-0.735713,-0.527164,3.202502
-0.728808,-0.499262,3.172448
-0.727331,-0.475342,3.166017
-0.746118,-0.464121,3.247797
-0.714102,-0.421714,3.108433
-0.747690,-0.418000,3.254640
-0.746287,-0.393710,3.248531
-0.734455,-0.364336,3.197026
-0.751316,-0.349037,3.270424
-0.751844,-0.325602,3.272719
-0.745802,-0.299495,3.246419
-0.727459,-0.269217,3.166573
-0.723162,-0.244850,3.147870
-0.732731,-0.225012,3.189525
-0.741865,-0.204451,3.229282
-0.742168,-0.181159,3.230602
-0.702508,-0.149352,3.057965
-0.753521,-0.136464,3.280019
-0.734664,-0.109910,3.197938
-0.742606,-0.087709,3.232509
-0.734323,-0.063603,3.196454
-0.752033,-0.041451,3.273542
-0.751055,-0.017741,3.269284
-0.744299,0.005861,3.239880
-0.728283,0.028673,3.170163
-0.743182,0.052666,3.235016
-0.754557,0.077238,3.284528
-0.738844,0.098900,3.216133
-0.725560,0.119974,3.158308
-0.726377,0.142988,3.161863
-0.734527,0.167727,3.197340
-0.734245,0.190788,3.196112
-0.718994,0.209471,3.129728
-0.743386,0.239991,3.235904
-0.720513,0.255300,3.136340
-0.723771,0.279250,3.150522
-0.744950,0.310885,3.242713
-0.721195,0.323686,3.139307
-0.742479,0.356624,3.231957
-0.733352,0.375337,3.192225
-0.743941,0.404188,3.238320
-0.746141,0.428884,3.247897
-0.764551,0.463547,3.328034
-0.761177,0.485475,3.313346
-0.733649,0.491025,3.193519
-0.754340,0.528632,3.283586
-0.780210,0.571335,3.396196
-0.718901,0.549082,3.129321
-0.685349,0.545041,2.983274
-0.769357,0.636083,3.348954
-0.752668,0.645991,3.276307
-0.714879,0.636073,3.111814
-0.719519,0.662864,3.132013
-0.723713,0.689521,3.150267
-0.676205,-0.687024,2.990564
-0.705623,-0.694333,3.120671
-0.706641,-0.672722,3.125171
-0.684279,-0.629537,3.026273
-0.704030,-0.625179,3.113623
-0.710706,-0.608364,3.143148
-0.700281,-0.577032,3.097044
-0.713467,-0.565066,3.155360
-0.702755,-0.534094,3.107985
-0.712719,-0.518859,3.152049
-0.709498,-0.493811,3.137807
-0.706637,-0.469207,3.125153
-0.726934,-0.459422,3.214917
-0.693790,-0.416274,3.068336
-0.704027,-0.399887,3.113611
-0.691790,-0.370800,3.059492
-0.715421,-0.360572,3.164002
-0.740058,-0.349307,3.272961
-0.740578,-0.325854,3.275261
-0.716126,-0.292180,3.167120
-0.713542,-0.268292,3.155690
-0.712328,-0.245041,3.150324
-0.716316,-0.223491,3.167961
-0.730752,-0.204611,3.231804
-0.722785,-0.179251,3.196570
-0.687952,-0.148598,3.042518
-0.714797,-0.131523,3.161241
-0.715993,-0.108831,3.166529
-0.727649,-0.087318,3.218081
-0.713837,-0.062818,3.156997
-0.712100,-0.039878,3.149315
-0.723250,-0.017358,3.198624
-0.723259,0.005786,3.198664
-0.709704,0.028388,3.138717
-0.730841,0.052621,3.232195
-0.727309,0.075640,3.216576
-0.715871,0.097358,3.165991
-0.714088,0.119967,3.158104
-0.703797,0.140759,3.112595
-0.727961,0.168887,3.219461
-0.718409,0.189660,3.177214
-0.709836,0.210111,3.139301
-0.726007,0.238130,3.210818
-0.703882,0.253398,3.112969
-0.707295,0.277260,3.128064
-0.706850,0.299704,3.126094
-0.701750,0.319998,3.103538
-0.728743,0.355627,3.222920
-0.724568,0.376775,3.204455
-0.734395,0.405386,3.247914
